operation_id,container_id,operation_type,location_id,resource_id,planned_start,planned_end,due_time,lateness_minutes,dependencies,critical_path_minutes
UEPU0000063:DRAY_IN,UEPU0000063,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T01:29:00,2026-06-09T02:14:00,2026-06-11T07:24:00,0,"[""UEPU0000063:GATE_READY""]",339
JWJU0000053:GATE_READY,JWJU0000053,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T01:33:00,2026-06-09T01:43:00,2026-06-11T04:24:00,0,"[""JWJU0000053:DISCHARGE""]",337
LRUU0000076:DRAY_IN,LRUU0000076,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T01:36:00,2026-06-09T03:02:00,2026-06-11T11:42:00,0,"[""LRUU0000076:GATE_READY""]",334
YGUU0000052:GATE_READY,YGUU0000052,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T01:36:00,2026-06-09T01:42:00,2026-06-10T10:18:00,0,"[""YGUU0000052:DISCHARGE""]",334
PWJU0000060:GATE_READY,PWJU0000060,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T01:42:00,2026-06-09T01:49:00,2026-06-10T11:06:00,0,"[""PWJU0000060:DISCHARGE""]",331
YGUU0000052:DRAY_IN,YGUU0000052,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T01:42:00,2026-06-09T02:53:00,2026-06-10T10:18:00,0,"[""YGUU0000052:GATE_READY""]",328
ABPU0000080:DISCHARGE,ABPU0000080,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T01:43:00,2026-06-09T02:00:00,2026-06-11T04:06:00,0,[],331
JWJU0000053:DRAY_IN,JWJU0000053,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T01:43:00,2026-06-09T02:42:00,2026-06-11T04:24:00,0,"[""JWJU0000053:GATE_READY""]",327
LPRU0000047:DISCHARGE,LPRU0000047,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T01:49:00,2026-06-09T02:05:00,2026-06-10T13:48:00,0,[],327
PWJU0000060:DRAY_IN,PWJU0000060,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T01:49:00,2026-06-09T03:12:00,2026-06-10T11:06:00,0,"[""PWJU0000060:GATE_READY""]",324
ERIU0000078:DISCHARGE,ERIU0000078,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T01:52:00,2026-06-09T02:09:00,2026-06-10T05:54:00,0,[],322
QQIU0000071:RECEIVE,QQIU0000071,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T01:52:00,2026-06-09T02:47:00,2026-06-11T04:12:00,0,"[""QQIU0000071:DRAY_IN""]",311
MWGU0000042:OUTBOUND,MWGU0000042,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T01:56:00,2026-06-09T02:42:00,2026-06-11T00:18:00,0,"[""MWGU0000042:STORAGE_PICK""]",141
OCTU0000055:RECEIVE,OCTU0000055,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T01:56:00,2026-06-09T02:39:00,2026-06-10T11:36:00,0,"[""OCTU0000055:DRAY_IN""]",308
LLNU0000066:RECEIVE,LLNU0000066,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T02:00:00,2026-06-09T02:44:00,2026-06-11T01:42:00,0,"[""LLNU0000066:DRAY_IN""]",305
QDXU0000079:STORAGE_PICK,QDXU0000079,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T02:00:00,2026-06-09T05:43:00,2026-06-11T00:00:00,0,"[""QDXU0000079:RECEIVE""]",376
UBJU0000070:GATE_READY,UBJU0000070,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T02:00:00,2026-06-09T02:09:00,2026-06-10T09:06:00,0,"[""UBJU0000070:DISCHARGE""]",322
ASVU0000069:RECEIVE,ASVU0000069,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T02:01:00,2026-06-09T02:34:00,2026-06-11T05:00:00,0,"[""ASVU0000069:DRAY_IN""]",299
QAVU0000058:RECEIVE,QAVU0000058,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T02:01:00,2026-06-09T02:30:00,2026-06-10T14:54:00,0,"[""QAVU0000058:DRAY_IN""]",297
ABPU0000080:GATE_READY,ABPU0000080,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T02:05:00,2026-06-09T02:15:00,2026-06-11T04:06:00,0,"[""ABPU0000080:DISCHARGE""]",314
ECPU0000064:RECEIVE,ECPU0000064,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T02:06:00,2026-06-09T02:59:00,2026-06-10T06:30:00,0,"[""ECPU0000064:DRAY_IN""]",293
LPRU0000047:GATE_READY,LPRU0000047,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T02:09:00,2026-06-09T02:16:00,2026-06-10T13:48:00,0,"[""LPRU0000047:DISCHARGE""]",311
RYWU0000048:DISCHARGE,RYWU0000048,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T02:09:00,2026-06-09T02:25:00,2026-06-11T01:54:00,0,[],313
SGOU0000041:DRAY_OUT,SGOU0000041,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:09:00,2026-06-09T03:42:00,2026-06-10T21:12:00,0,"[""SGOU0000041:OUTBOUND""]",125
UBJU0000070:DRAY_IN,UBJU0000070,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:09:00,2026-06-09T03:05:00,2026-06-10T09:06:00,0,"[""UBJU0000070:GATE_READY""]",313
KAPU0000045:OUTBOUND,KAPU0000045,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T02:12:00,2026-06-09T02:53:00,2026-06-11T03:36:00,0,"[""KAPU0000045:CROSSDOCK""]",177
MOKU0000062:STORAGE_PICK,MOKU0000062,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T02:14:00,2026-06-09T05:21:00,2026-06-10T16:18:00,0,"[""MOKU0000062:RECEIVE""]",361
QUKU0000043:OUTBOUND,QUKU0000043,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T02:14:00,2026-06-09T02:59:00,2026-06-10T15:24:00,0,"[""QUKU0000043:STORAGE_PICK""]",151
ABPU0000080:DRAY_IN,ABPU0000080,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:15:00,2026-06-09T03:09:00,2026-06-11T04:06:00,0,"[""ABPU0000080:GATE_READY""]",304
ERIU0000078:GATE_READY,ERIU0000078,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T02:15:00,2026-06-09T02:21:00,2026-06-10T05:54:00,0,"[""ERIU0000078:DISCHARGE""]",305
LPRU0000047:DRAY_IN,LPRU0000047,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:16:00,2026-06-09T03:08:00,2026-06-10T13:48:00,0,"[""LPRU0000047:GATE_READY""]",304
EBBU0000074:STORAGE_PICK,EBBU0000074,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T02:19:00,2026-06-09T06:07:00,2026-06-10T12:30:00,0,"[""EBBU0000074:RECEIVE""]",396
ERIU0000078:DRAY_IN,ERIU0000078,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:21:00,2026-06-09T03:17:00,2026-06-10T05:54:00,0,"[""ERIU0000078:GATE_READY""]",299
MZRU0000072:RECEIVE,MZRU0000072,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T02:21:00,2026-06-09T03:07:00,2026-06-10T13:18:00,0,"[""MZRU0000072:DRAY_IN""]",281
RYWU0000048:GATE_READY,RYWU0000048,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T02:25:00,2026-06-09T02:31:00,2026-06-11T01:54:00,0,"[""RYWU0000048:DISCHARGE""]",297
RYWU0000048:DRAY_IN,RYWU0000048,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:31:00,2026-06-09T03:28:00,2026-06-11T01:54:00,0,"[""RYWU0000048:GATE_READY""]",291
UEPU0000063:RECEIVE,UEPU0000063,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T02:34:00,2026-06-09T03:22:00,2026-06-11T07:24:00,0,"[""UEPU0000063:DRAY_IN""]",294
IOJU0000068:RECEIVE,IOJU0000068,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T02:39:00,2026-06-09T03:13:00,2026-06-10T11:54:00,0,"[""IOJU0000068:DRAY_IN""]",278
JWJU0000053:RECEIVE,JWJU0000053,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T02:42:00,2026-06-09T03:27:00,2026-06-11T04:24:00,0,"[""JWJU0000053:DRAY_IN""]",268
MWGU0000042:DRAY_OUT,MWGU0000042,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:42:00,2026-06-09T03:55:00,2026-06-11T00:18:00,0,"[""MWGU0000042:OUTBOUND""]",95
HEZU0000077:RECEIVE,HEZU0000077,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T02:44:00,2026-06-09T03:37:00,2026-06-10T23:48:00,0,"[""HEZU0000077:DRAY_IN""]",259
KAPU0000045:DRAY_OUT,KAPU0000045,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:53:00,2026-06-09T04:43:00,2026-06-11T03:36:00,0,"[""KAPU0000045:OUTBOUND""]",136
YGUU0000052:RECEIVE,YGUU0000052,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T02:53:00,2026-06-09T03:32:00,2026-06-10T10:18:00,0,"[""YGUU0000052:DRAY_IN""]",257
QUKU0000043:DRAY_OUT,QUKU0000043,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T02:59:00,2026-06-09T04:06:00,2026-06-10T15:24:00,0,"[""QUKU0000043:OUTBOUND""]",106
ZNKU0000061:STORAGE_PICK,ZNKU0000061,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T03:03:00,2026-06-09T05:58:00,2026-06-10T13:12:00,0,"[""ZNKU0000061:RECEIVE""]",352
ZRYU0000044:OUTBOUND,ZRYU0000044,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T03:03:00,2026-06-09T03:47:00,2026-06-10T12:30:00,0,"[""ZRYU0000044:STORAGE_PICK""]",168
UBJU0000070:RECEIVE,UBJU0000070,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T03:05:00,2026-06-09T03:36:00,2026-06-10T09:06:00,0,"[""UBJU0000070:DRAY_IN""]",257
LPRU0000047:RECEIVE,LPRU0000047,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T03:08:00,2026-06-09T03:56:00,2026-06-10T13:48:00,0,"[""LPRU0000047:DRAY_IN""]",252
ABPU0000080:RECEIVE,ABPU0000080,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T03:09:00,2026-06-09T03:36:00,2026-06-11T04:06:00,0,"[""ABPU0000080:DRAY_IN""]",250
ERIU0000078:RECEIVE,ERIU0000078,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T03:17:00,2026-06-09T03:50:00,2026-06-10T05:54:00,0,"[""ERIU0000078:DRAY_IN""]",243
LRUU0000076:RECEIVE,LRUU0000076,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T03:27:00,2026-06-09T04:12:00,2026-06-11T11:42:00,0,"[""LRUU0000076:DRAY_IN""]",248
RYWU0000048:RECEIVE,RYWU0000048,warehouse_receive,WH-01,WH-01_RECEIVING,2026-06-09T03:28:00,2026-06-09T04:02:00,2026-06-11T01:54:00,0,"[""RYWU0000048:DRAY_IN""]",234
PWJU0000060:RECEIVE,PWJU0000060,warehouse_receive,WH-02,WH-02_RECEIVING,2026-06-09T03:36:00,2026-06-09T04:17:00,2026-06-10T11:06:00,0,"[""PWJU0000060:DRAY_IN""]",241
SGOU0000041:DELIVERY,SGOU0000041,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T03:42:00,2026-06-09T04:14:00,2026-06-10T21:12:00,0,"[""SGOU0000041:DRAY_OUT""]",32
ZRYU0000044:DRAY_OUT,ZRYU0000044,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T03:47:00,2026-06-09T05:19:00,2026-06-10T12:30:00,0,"[""ZRYU0000044:OUTBOUND""]",124
MWGU0000042:DELIVERY,MWGU0000042,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T03:55:00,2026-06-09T04:17:00,2026-06-11T00:18:00,0,"[""MWGU0000042:DRAY_OUT""]",22
QUKU0000043:DELIVERY,QUKU0000043,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T04:06:00,2026-06-09T04:45:00,2026-06-10T15:24:00,0,"[""QUKU0000043:DRAY_OUT""]",39
KAPU0000045:DELIVERY,KAPU0000045,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T04:43:00,2026-06-09T05:09:00,2026-06-11T03:36:00,0,"[""KAPU0000045:DRAY_OUT""]",26
ZRYU0000044:DELIVERY,ZRYU0000044,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T05:19:00,2026-06-09T05:51:00,2026-06-10T12:30:00,0,"[""ZRYU0000044:DRAY_OUT""]",32
MOKU0000062:OUTBOUND,MOKU0000062,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T05:21:00,2026-06-09T05:58:00,2026-06-10T16:18:00,0,"[""MOKU0000062:STORAGE_PICK""]",174
SBYU0000056:STORAGE_PICK,SBYU0000056,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T05:21:00,2026-06-09T08:35:00,2026-06-10T08:42:00,0,"[""SBYU0000056:RECEIVE""]",340
LDVU0000073:STORAGE_PICK,LDVU0000073,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T05:43:00,2026-06-09T08:30:00,2026-06-10T15:24:00,0,"[""LDVU0000073:RECEIVE""]",311
QDXU0000079:OUTBOUND,QDXU0000079,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T05:43:00,2026-06-09T06:17:00,2026-06-11T00:00:00,0,"[""QDXU0000079:STORAGE_PICK""]",153
DFKU0000057:STORAGE_PICK,DFKU0000057,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T05:58:00,2026-06-09T08:50:00,2026-06-11T09:48:00,0,"[""DFKU0000057:RECEIVE""]",331
MOKU0000062:DRAY_OUT,MOKU0000062,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T05:58:00,2026-06-09T07:30:00,2026-06-10T16:18:00,0,"[""MOKU0000062:OUTBOUND""]",137
ZNKU0000061:OUTBOUND,ZNKU0000061,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T05:58:00,2026-06-09T06:40:00,2026-06-10T13:12:00,0,"[""ZNKU0000061:STORAGE_PICK""]",177
EBBU0000074:OUTBOUND,EBBU0000074,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T06:07:00,2026-06-09T06:45:00,2026-06-10T12:30:00,0,"[""EBBU0000074:STORAGE_PICK""]",168
EHOU0000067:STORAGE_PICK,EHOU0000067,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T06:07:00,2026-06-09T08:53:00,2026-06-11T08:48:00,0,"[""EHOU0000067:RECEIVE""]",330
QDXU0000079:DRAY_OUT,QDXU0000079,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T06:17:00,2026-06-09T07:36:00,2026-06-11T00:00:00,0,"[""QDXU0000079:OUTBOUND""]",119
ZNKU0000061:DRAY_OUT,ZNKU0000061,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T06:40:00,2026-06-09T08:18:00,2026-06-10T13:12:00,0,"[""ZNKU0000061:OUTBOUND""]",135
EBBU0000074:DRAY_OUT,EBBU0000074,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T06:45:00,2026-06-09T08:12:00,2026-06-10T12:30:00,0,"[""EBBU0000074:OUTBOUND""]",130
MOKU0000062:DELIVERY,MOKU0000062,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T07:30:00,2026-06-09T08:15:00,2026-06-10T16:18:00,0,"[""MOKU0000062:DRAY_OUT""]",45
QDXU0000079:DELIVERY,QDXU0000079,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T07:36:00,2026-06-09T08:16:00,2026-06-11T00:00:00,0,"[""QDXU0000079:DRAY_OUT""]",40
EBBU0000074:DELIVERY,EBBU0000074,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T08:12:00,2026-06-09T08:55:00,2026-06-10T12:30:00,0,"[""EBBU0000074:DRAY_OUT""]",43
ZNKU0000061:DELIVERY,ZNKU0000061,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T08:18:00,2026-06-09T08:55:00,2026-06-10T13:12:00,0,"[""ZNKU0000061:DRAY_OUT""]",37
LDVU0000073:OUTBOUND,LDVU0000073,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T08:30:00,2026-06-09T09:15:00,2026-06-10T15:24:00,0,"[""LDVU0000073:STORAGE_PICK""]",144
PDAU0000059:STORAGE_PICK,PDAU0000059,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T08:30:00,2026-06-09T10:30:00,2026-06-10T04:00:00,0,"[""PDAU0000059:RECEIVE""]",292
SBYU0000056:OUTBOUND,SBYU0000056,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T08:35:00,2026-06-09T09:10:00,2026-06-10T08:42:00,0,"[""SBYU0000056:STORAGE_PICK""]",146
XENU0000075:STORAGE_PICK,XENU0000075,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T08:35:00,2026-06-09T11:05:00,2026-06-11T11:36:00,0,"[""XENU0000075:RECEIVE""]",283
CBFU0000054:STORAGE_PICK,CBFU0000054,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T08:50:00,2026-06-09T11:29:00,2026-06-10T17:30:00,0,"[""CBFU0000054:RECEIVE""]",319
DFKU0000057:OUTBOUND,DFKU0000057,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T08:50:00,2026-06-09T09:18:00,2026-06-11T09:48:00,0,"[""DFKU0000057:STORAGE_PICK""]",159
CHXU0000046:STORAGE_PICK,CHXU0000046,warehouse_storage_pick,WH-02,WH-02_CROSSDOCK,2026-06-09T08:53:00,2026-06-09T11:25:00,2026-06-10T17:42:00,0,"[""CHXU0000046:RECEIVE""]",316
EHOU0000067:OUTBOUND,EHOU0000067,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T08:53:00,2026-06-09T09:38:00,2026-06-11T08:48:00,0,"[""EHOU0000067:STORAGE_PICK""]",164
SBYU0000056:DRAY_OUT,SBYU0000056,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T09:10:00,2026-06-09T10:20:00,2026-06-10T08:42:00,0,"[""SBYU0000056:OUTBOUND""]",111
LDVU0000073:DRAY_OUT,LDVU0000073,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T09:15:00,2026-06-09T10:31:00,2026-06-10T15:24:00,0,"[""LDVU0000073:OUTBOUND""]",99
DFKU0000057:DRAY_OUT,DFKU0000057,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T09:18:00,2026-06-09T10:57:00,2026-06-11T09:48:00,0,"[""DFKU0000057:OUTBOUND""]",131
EHOU0000067:DRAY_OUT,EHOU0000067,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T09:38:00,2026-06-09T10:55:00,2026-06-11T08:48:00,0,"[""EHOU0000067:OUTBOUND""]",119
WKMU0000081:DISCHARGE,WKMU0000081,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:12:00,2026-06-09T10:27:00,2026-06-10T19:12:00,0,[],441
SBYU0000056:DELIVERY,SBYU0000056,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T10:20:00,2026-06-09T11:01:00,2026-06-10T08:42:00,0,"[""SBYU0000056:DRAY_OUT""]",41
XXLU0000083:DISCHARGE,XXLU0000083,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:24:00,2026-06-09T10:41:00,2026-06-11T09:24:00,0,[],499
WKMU0000081:GATE_READY,WKMU0000081,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:27:00,2026-06-09T10:36:00,2026-06-10T19:12:00,0,"[""WKMU0000081:DISCHARGE""]",426
BIPU0000050:STORAGE_PICK,BIPU0000050,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T10:30:00,2026-06-09T13:17:00,2026-06-10T05:06:00,0,"[""BIPU0000050:RECEIVE""]",282
PDAU0000059:OUTBOUND,PDAU0000059,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T10:30:00,2026-06-09T11:15:00,2026-06-10T04:00:00,0,"[""PDAU0000059:STORAGE_PICK""]",172
TJLU0000084:DISCHARGE,TJLU0000084,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:30:00,2026-06-09T10:47:00,2026-06-11T13:30:00,0,[],418
LDVU0000073:DELIVERY,LDVU0000073,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T10:31:00,2026-06-09T10:54:00,2026-06-10T15:24:00,0,"[""LDVU0000073:DRAY_OUT""]",23
HZNU0000085:DISCHARGE,HZNU0000085,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:36:00,2026-06-09T10:53:00,2026-06-10T21:36:00,0,[],424
WKMU0000081:DRAY_IN,WKMU0000081,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T10:36:00,2026-06-09T11:49:00,2026-06-10T19:12:00,0,"[""WKMU0000081:GATE_READY""]",417
XXLU0000083:GATE_READY,XXLU0000083,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:41:00,2026-06-09T10:53:00,2026-06-11T09:24:00,0,"[""XXLU0000083:DISCHARGE""]",482
CEXU0000086:DISCHARGE,CEXU0000086,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:47:00,2026-06-09T11:01:00,2026-06-11T04:42:00,0,[],417
HZNU0000085:GATE_READY,HZNU0000085,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:53:00,2026-06-09T10:59:00,2026-06-10T21:36:00,0,"[""HZNU0000085:DISCHARGE""]",407
TJLU0000084:GATE_READY,TJLU0000084,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T10:53:00,2026-06-09T11:05:00,2026-06-11T13:30:00,0,"[""TJLU0000084:DISCHARGE""]",401
XXLU0000083:DRAY_IN,XXLU0000083,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T10:53:00,2026-06-09T12:20:00,2026-06-11T09:24:00,0,"[""XXLU0000083:GATE_READY""]",470
EHOU0000067:DELIVERY,EHOU0000067,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T10:55:00,2026-06-09T11:37:00,2026-06-11T08:48:00,0,"[""EHOU0000067:DRAY_OUT""]",42
DFKU0000057:DELIVERY,DFKU0000057,customer_delivery,CUSTOMER-NETWORK,CUSTOMER_DOCKS,2026-06-09T10:57:00,2026-06-09T11:29:00,2026-06-11T09:48:00,0,"[""DFKU0000057:DRAY_OUT""]",32
HZNU0000085:DRAY_IN,HZNU0000085,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T10:59:00,2026-06-09T11:55:00,2026-06-10T21:36:00,0,"[""HZNU0000085:GATE_READY""]",401
GJGU0000089:DISCHARGE,GJGU0000089,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:00:00,2026-06-09T11:18:00,2026-06-10T20:00:00,0,[],488
CEXU0000086:GATE_READY,CEXU0000086,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:01:00,2026-06-09T11:09:00,2026-06-11T04:42:00,0,"[""CEXU0000086:DISCHARGE""]",403
MNXU0000082:DISCHARGE,MNXU0000082,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:05:00,2026-06-09T11:24:00,2026-06-11T00:18:00,0,[],308
RYNU0000051:STORAGE_PICK,RYNU0000051,warehouse_storage_pick,WH-01,WH-01_CROSSDOCK,2026-06-09T11:05:00,2026-06-09T12:50:00,2026-06-11T08:12:00,0,"[""RYNU0000051:RECEIVE""]",269
TJLU0000084:DRAY_IN,TJLU0000084,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:05:00,2026-06-09T12:25:00,2026-06-11T13:30:00,0,"[""TJLU0000084:GATE_READY""]",389
XENU0000075:OUTBOUND,XENU0000075,warehouse_outbound,WH-01,WH-01_OUTBOUND,2026-06-09T11:05:00,2026-06-09T11:41:00,2026-06-11T11:36:00,0,"[""XENU0000075:STORAGE_PICK""]",133
CEXU0000086:DRAY_IN,CEXU0000086,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:09:00,2026-06-09T12:13:00,2026-06-11T04:42:00,0,"[""CEXU0000086:GATE_READY""]",395
AKFU0000091:DISCHARGE,AKFU0000091,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:12:00,2026-06-09T11:33:00,2026-06-11T06:12:00,0,[],487
PDAU0000059:DRAY_OUT,PDAU0000059,drayage_delivery,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:15:00,2026-06-09T12:58:00,2026-06-10T04:00:00,0,"[""PDAU0000059:OUTBOUND""]",127
GJGU0000089:GATE_READY,GJGU0000089,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:18:00,2026-06-09T11:25:00,2026-06-10T20:00:00,0,"[""GJGU0000089:DISCHARGE""]",470
IGFU0000093:DISCHARGE,IGFU0000093,terminal_discharge,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:24:00,2026-06-09T11:48:00,2026-06-11T23:24:00,0,[],561
CHXU0000046:OUTBOUND,CHXU0000046,warehouse_outbound,WH-02,WH-02_OUTBOUND,2026-06-09T11:25:00,2026-06-09T11:59:00,2026-06-10T17:42:00,0,"[""CHXU0000046:STORAGE_PICK""]",164
GJGU0000089:DRAY_IN,GJGU0000089,drayage_import,NETWORK,DRAYAGE_TRUCKS,2026-06-09T11:25:00,2026-06-09T12:18:00,2026-06-10T20:00:00,0,"[""GJGU0000089:GATE_READY""]",463
MNXU0000082:GATE_READY,MNXU0000082,terminal_gate_ready,PORT-MARIEN,TERMINAL_CRANES,2026-06-09T11:25:00,2026-06-09T11:31:00,2026-06-11T00:18:00,0,"[""MNXU0000082:DISCHARGE""]",289
QAVU0000058:CROSSDOCK,QAVU0000058,warehouse_crossdock,WH-02,WH-02_CROSSDOCK,2026-06-09T11:25:00,2026-06-09T12:46:00,2026-06-10T14:54:00,0,"[""QAVU0000058:RECEIVE""]",268
